设备,IMEI,时间,东西,经度,南北,纬度,速度,航向,高度,温度,电压,运动量,卫星,HDOP,VDOP,精度,有效性
H77F·I09·N056·190614_210307丢失,039266281,2020-06-03 10:03:10,东经,118.2836000,北纬,39.1766100,2.7,334,1,38.65,3.984,1466,6,1.3,0.9,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-06-03 00:03:26,东经,118.2578600,北纬,39.1712700,0,13,0,29,4.086,172,5,1.4,0.9,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-06-02 08:02:12,东经,118.2576800,北纬,39.1711800,0,317,4,29.87,4.026,1135,5,1.9,0.9,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-06-02 02:02:25,东经,118.2724700,北纬,39.1508800,0,0,3,32.75,4.125,3118,3,1.6,1,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-06-02 00:03:43,东经,118.2734600,北纬,39.1586600,1.6,354,6,33.3,4.128,0,4,1.5,0.9,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-06-01 22:00:50,东经,118.2579300,北纬,39.1712300,0,223,13,29.57,4.197,2542,5,1.4,0.9,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-06-01 20:00:42,东经,118.2577200,北纬,39.1713900,0,338,13,31.23,4.206,279,5,2.5,0.9,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-06-01 18:01:42,东经,118.2578700,北纬,39.1713600,0,204,35,35.91,4.191,59,4,1.9,0.9,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-06-01 10:02:51,东经,118.2837500,北纬,39.1748800,1.6,253,193,39.33,4.038,3333,5,1.3,0.9,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-06-01 00:02:15,东经,118.2621400,北纬,39.1547900,0,124,35,30.28,4.101,2662,3,3.3,1,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-31 22:02:52,东经,118.2608600,北纬,39.1563600,0,296,83,31.48,4.128,1483,4,1.9,0.9,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-31 20:02:53,东经,118.2615400,北纬,39.1583800,0,38,108,29.77,4.173,336,3,3.5,1,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-31 00:01:30,东经,118.2579400,北纬,39.1712600,0,1,0,30.5,4.134,643,4,1.7,0.9,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-30 22:02:43,东经,118.2577200,北纬,39.1714500,0,231,9,29,4.155,162,5,1.5,0.9,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-30 18:03:12,东经,118.2580100,北纬,39.1714400,0,10,42,31,4.167,281,6,1.3,0.9,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-30 16:02:22,东经,118.2578100,北纬,39.1712500,0,144,8,37.8,4.188,766,5,1.2,0.9,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-30 02:02:36,东经,118.2578400,北纬,39.1713400,0,183,14,30.5,4.074,2635,4,1.8,0.9,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-29 12:01:21,东经,118.2580300,北纬,39.1713500,0,298,18,35.63,4.197,1106,4,3,0.9,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-29 08:02:42,东经,118.2546000,北纬,39.1693700,0,183,13,31.65,3.972,3345,5,1.5,0.9,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-28 22:01:48,东经,118.2571300,北纬,39.1773400,0,214,56,27.76,4.161,2253,4,2.8,0.9,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-28 20:02:37,东经,118.2729600,北纬,39.1808600,0,134,13,31.8,4.179,2903,4,1.8,0.9,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-28 16:03:11,东经,118.2719400,北纬,39.1800700,0,38,125,36.46,4.182,3270,3,2,1,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-28 06:02:51,东经,118.2550300,北纬,39.1694600,0,28,6,27.87,3.975,2131,3,3.4,1,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-27 18:03:07,东经,118.2725100,北纬,39.1803900,0,301,12,43.62,4.179,2973,6,1.5,0.8,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-27 14:02:23,东经,118.2577800,北纬,39.1711900,0,195,4,41.12,4.194,398,5,1.3,0.9,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-27 08:02:12,东经,118.2582400,北纬,39.1713400,0,0,94,26.5,3.942,1145,3,2.3,1,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-26 18:03:13,东经,118.2579600,北纬,39.1712700,2.7,164,36,32,4.173,324,5,1.3,0.9,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-26 06:01:08,东经,118.2608200,北纬,39.1746700,0,163,33,28.75,4.061,1274,5,1.3,0.9,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-26 04:01:42,东经,118.2610400,北纬,39.1746100,0,25,6,27.7,4.077,2190,7,1,0.8,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-26 02:01:36,东经,118.2613900,北纬,39.1741800,2.2,65,2,27.87,4.095,2154,5,1.6,0.9,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-26 00:02:48,东经,118.2609500,北纬,39.1744900,0,119,16,29.37,4.101,0,6,1.1,0.8,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-25 22:02:12,东经,118.2611500,北纬,39.1742400,0,50,0,30.62,4.158,0,7,0.9,0.8,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-25 20:02:11,东经,118.2525300,北纬,39.1701100,0,314,13,32.63,4.185,892,4,1.9,0.9,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-25 18:02:36,东经,118.2601900,北纬,39.1758500,0,327,17,28.83,4.179,3408,6,1.3,0.8,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-25 16:00:56,东经,118.2616300,北纬,39.1749000,0,291,273,33.25,4.206,232,5,1.2,0.9,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-25 14:02:30,东经,118.2604800,北纬,39.1753300,0,243,7,33.08,4.185,73,8,1.1,0.7,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-25 08:01:07,东经,118.2579500,北纬,39.1714700,0,332,12,28.62,4.059,3419,5,1.4,0.9,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-25 06:03:00,东经,118.2576500,北纬,39.1712800,1.7,233,22,31,4.065,0,6,1.2,0.9,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-25 04:00:42,东经,118.2614200,北纬,39.1743600,0,0,78,29.21,4.113,3230,7,1,0.8,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-25 02:02:12,东经,118.2516300,北纬,39.1713100,0,30,72,30.75,4.113,1929,6,1.3,0.9,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-24 20:01:10,东经,118.2601500,北纬,39.1750900,0,317,130,33.75,4.197,2684,7,1,0.9,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-24 16:01:42,东经,118.2570600,北纬,39.1709700,1.9,23,71,41.41,4.209,3280,6,1.4,0.9,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-24 14:01:07,东经,118.2683300,北纬,39.1777200,0,135,26,41.37,4.209,2259,6,1.2,0.8,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-24 12:01:15,东经,118.2676500,北纬,39.1782300,0,87,69,47.17,4.209,2463,7,0.9,0.8,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-24 10:00:49,东经,118.2578000,北纬,39.1709900,0,221,16,37.78,4.212,2567,7,1.1,0.8,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-24 08:00:49,东经,118.2743100,北纬,39.1595500,0,346,4,31.12,4.17,3168,7,1.1,0.8,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-24 06:00:48,东经,118.2753600,北纬,39.1605700,0,307,46,27.68,4.164,3346,7,1.2,0.8,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-24 04:00:39,东经,118.2743600,北纬,39.1593100,1.6,201,38,29.25,4.17,1860,8,0.9,0.9,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-24 02:00:34,东经,118.2742100,北纬,39.1597400,0,96,1,26.98,4.176,685,6,1.4,0.8,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-24 00:00:27,东经,118.2741400,北纬,39.1595500,0,0,3,28.87,4.182,1779,7,1.1,0.8,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-23 22:00:51,东经,118.2732500,北纬,39.1707500,0,287,39,30.25,4.2,1369,7,1,0.8,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-23 08:01:52,东经,118.2694600,北纬,39.1843700,0,147,28,28.75,3.957,3728,4,2.2,1,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-23 06:03:12,东经,118.2747500,北纬,39.1517100,0,185,9,29.5,3.96,942,5,1.3,0.8,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-22 14:02:02,东经,118.2786300,北纬,39.1573100,2,330,8,45.57,4.194,0,4,2.3,0.9,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-22 12:01:30,东经,118.2788800,北纬,39.1567500,0,242,10,43.23,4.203,1252,6,1,0.9,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-22 10:02:45,东经,118.2716000,北纬,39.1553300,0,54,0,29,3.966,505,6,1,0.9,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-22 04:01:42,东经,118.2747200,北纬,39.1536200,0,161,68,28.67,4.02,2663,6,1.5,0.9,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-21 16:01:37,东经,118.2723700,北纬,39.1549200,0,0,6,26.97,4.188,3729,4,5.4,0.9,C,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-21 08:02:21,东经,118.2712900,北纬,39.1547700,0,149,79,29.28,3.948,1737,6,1.6,0.8,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-21 06:03:00,东经,118.2748100,北纬,39.1517100,1.9,333,16,26.05,3.957,2288,4,2.4,0.9,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-20 12:01:37,东经,118.2749300,北纬,39.1520800,1.7,165,25,37.46,4.188,419,4,2.5,0.9,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-20 10:03:51,东经,118.2745400,北纬,39.1516100,4.5,266,19,41,4.014,0,4,1.8,0.9,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-20 04:01:23,东经,118.2772100,北纬,39.1776700,0,326,14,29.4,4.023,2211,3,3,1,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-20 02:03:12,东经,118.2785300,北纬,39.1765300,2.2,60,1,29.5,4.053,3485,5,1.6,0.9,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-19 14:02:24,东经,118.2621600,北纬,39.1640500,0,167,9,47.87,4.194,2838,4,1.7,0.9,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-19 12:02:22,东经,118.2747400,北纬,39.1515700,0,358,17,39.31,4.185,210,4,3.6,0.9,C,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-19 10:02:37,东经,118.2747400,北纬,39.1518400,0,135,13,38.87,4.059,0,4,2.7,0.9,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-19 06:03:06,东经,118.2794800,北纬,39.1757900,3.1,76,16,26.87,3.954,2251,4,3.5,0.9,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-19 04:02:37,东经,118.2794500,北纬,39.1752100,0,0,39,28.32,4.011,1776,4,4.1,0.9,C,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-16 08:02:13,东经,118.2927000,北纬,39.1784900,0,126,35,26.62,3.969,3090,3,2.3,1,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-16 06:00:42,东经,118.2925000,北纬,39.1786700,0,116,29,28.22,4.02,1798,5,3.4,0.9,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-16 04:03:26,东经,118.2923700,北纬,39.1784900,0,0,142,26.25,4.034,2136,4,2.5,0.9,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-13 10:02:24,东经,118.2923400,北纬,39.1788900,0,130,116,33.75,3.984,763,5,1.3,0.9,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-12 12:02:22,东经,118.3083700,北纬,39.1760900,0,285,1,37.75,4.191,3155,4,2.5,0.9,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-12 10:02:17,东经,118.2933600,北纬,39.1804700,0,334,199,32.25,4.143,3456,5,1.1,0.9,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-12 08:01:16,东经,118.2925900,北纬,39.1786000,0,308,5,28.75,4.02,642,4,1.2,0.9,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-12 06:03:00,东经,118.3081100,北纬,39.1760000,0,241,42,27.75,3.987,1797,5,1.6,0.9,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-11 22:02:40,东经,118.3076500,北纬,39.1759000,0,212,28,30.37,4.149,0,5,1.4,0.9,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-11 18:02:06,东经,118.2925600,北纬,39.1787300,0,298,15,31.5,4.194,1275,5,1.7,0.9,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-11 16:01:17,东经,118.2929000,北纬,39.1785100,1.6,153,105,32.87,4.2,720,5,1.4,0.9,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-11 10:02:36,东经,118.2928000,北纬,39.1796300,0,21,91,31.62,4.041,2220,7,1.2,0.9,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-11 08:02:27,东经,118.2920400,北纬,39.1783400,0,121,48,27,4.017,2574,8,1,0.7,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-11 02:02:24,东经,118.2840500,北纬,39.1752900,0,232,98,30.2,4.104,3281,4,2.2,0.9,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-10 22:02:23,东经,118.2846400,北纬,39.1768200,0,70,53,31.25,4.17,152,7,1.3,0.9,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-10 20:01:17,东经,118.2855800,北纬,39.1768600,2.4,236,195,31.96,4.194,3021,6,1.3,0.9,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-10 18:01:18,东经,118.2839900,北纬,39.1758200,0,238,25,35.12,4.2,1925,6,1.6,0.9,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-10 16:02:45,东经,118.2844100,北纬,39.1763100,2.1,0,142,40,4.194,0,7,1.1,0.8,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-10 10:01:07,东经,118.3101600,北纬,39.1774800,2.3,344,237,32.77,4.2,3314,6,1.3,0.9,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-10 08:01:21,东经,118.2931900,北纬,39.1786200,1.7,54,23,30,4.092,2741,7,1,0.8,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-10 06:00:37,东经,118.2928500,北纬,39.1786700,1.5,128,6,28.61,4.101,570,6,1.2,0.9,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-10 04:00:33,东经,118.2924700,北纬,39.1785800,0,215,51,27.62,4.107,2593,6,1.4,0.8,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-10 02:00:45,东经,118.3099100,北纬,39.1762300,1.5,344,47,27.37,4.125,2866,5,1.7,0.9,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-10 00:03:05,东经,118.3096900,北纬,39.1757600,0,224,18,30.3,4.119,506,8,0.9,0.8,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-09 20:01:30,东经,118.3086100,北纬,39.1764900,0,0,65,29.12,4.191,3594,7,1,0.8,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-09 18:00:46,东经,118.3096200,北纬,39.1760600,0,0,90,32.11,4.206,1025,6,1.3,0.9,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-09 16:01:13,东经,118.3098100,北纬,39.1767600,1.7,89,118,37.95,4.209,4024,5,1.6,0.9,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-09 12:01:09,东经,118.3099400,北纬,39.1758800,1.5,179,58,38.56,3.891,2464,5,1.3,0.9,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-09 10:00:32,东经,118.2608000,北纬,39.1749700,0,0,50,31.71,3.798,455,4,1.5,0.9,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-09 08:00:47,东经,118.2609000,北纬,39.1747300,0,243,11,26.71,3.747,3524,6,1.5,0.8,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-09 06:01:08,东经,118.2925900,北纬,39.1784200,0,97,16,27.77,3.741,1926,4,1.7,0.9,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-09 02:00:45,东经,118.2687100,北纬,39.1553400,0,0,17,25.75,3.753,272,5,1.3,0.9,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-09 00:00:34,东经,118.2736700,北纬,39.1616900,0,0,25,27,3.759,435,6,1.3,0.8,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-08 22:00:48,东经,118.2739800,北纬,39.1567900,0,156,10,26.58,3.759,603,5,1.7,0.9,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-08 20:01:30,东经,118.2686900,北纬,39.1673600,0,286,5,30.87,3.765,3440,5,3,0.8,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-08 18:02:01,东经,118.2663400,北纬,39.1687000,0,129,14,25.25,3.756,538,4,2.2,0.9,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-08 14:02:51,东经,118.2929600,北纬,39.1792200,0,227,33,28.23,3.762,2341,4,2.6,0.9,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-08 10:01:52,东经,118.3064600,北纬,39.1763700,0,53,43,24.37,3.774,2300,5,1.3,0.9,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-08 08:00:53,东经,118.2947600,北纬,39.1778900,0,0,5,23.87,3.783,139,4,6.2,0.9,C,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-08 06:01:09,东经,118.3095800,北纬,39.1764600,0,268,25,24.27,3.78,263,4,2.6,0.9,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-08 02:01:22,东经,118.3095700,北纬,39.1759900,2.6,271,6,24.37,3.801,3492,4,3.7,0.9,C,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-08 00:02:42,东经,118.3099800,北纬,39.1763200,0,205,47,23.05,3.816,387,4,2.9,1,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-07 22:03:00,东经,118.3065700,北纬,39.1770600,0,302,19,25.12,3.816,423,4,1.5,0.9,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-07 20:03:06,东经,118.3102100,北纬,39.1761900,1.6,127,16,29.12,3.846,1234,4,2.6,0.9,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-07 12:02:20,东经,118.3099400,北纬,39.1759900,0,348,14,30.87,3.933,3049,4,4,1,C,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-07 06:02:36,东经,118.3105100,北纬,39.1767000,0,346,291,29.91,3.969,17,4,2.5,1,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-07 00:02:23,东经,118.3100700,北纬,39.1759400,0,0,1,29.77,4.095,3489,6,1.9,0.9,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-06 12:01:42,东经,118.2989900,北纬,39.1782000,2.1,279,4,34.91,4.119,1338,4,2.8,0.9,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-06 10:01:52,东经,118.2974500,北纬,39.1804300,0,328,9,28.87,3.96,1578,5,1.8,0.9,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-06 08:02:22,东经,118.2972700,北纬,39.1778600,1.5,53,38,30.85,3.951,3843,4,3.1,0.9,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-05 04:01:29,东经,118.2921400,北纬,39.1798300,0,0,26,29.01,3.804,709,5,1.7,0.9,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-05 00:01:52,东经,118.3009700,北纬,39.1443400,0,171,12,26.15,3.828,2092,4,1.9,0.9,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-04 10:02:52,东经,118.3123000,北纬,39.1767800,0,0,4,27,3.801,3023,4,2.4,0.9,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-04 06:01:30,东经,118.3119500,北纬,39.1767700,0,226,19,24.3,3.828,2712,5,1.8,0.9,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-03 22:01:52,东经,118.2919400,北纬,39.1802300,2.7,276,6,28.06,3.927,2243,4,4.6,0.9,C,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-03 08:02:38,东经,118.2905800,北纬,39.1795700,2.9,75,15,29.87,3.978,4053,3,2.5,1,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-03 06:01:31,东经,118.2906100,北纬,39.1796200,0,310,1,28.92,4.023,587,4,2.4,0.9,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-03 04:01:36,东经,118.2912100,北纬,39.1797300,0,302,7,28.77,4.05,2191,5,5.5,0.9,C,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-02 14:02:37,东经,118.2749900,北纬,39.1605700,0,117,26,37.5,4.188,2904,4,2.6,0.9,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-02 08:01:23,东经,118.2834500,北纬,39.1834200,0,153,6,29.25,3.921,833,4,2,0.9,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-01 22:01:52,东经,118.5209100,北纬,37.9655000,2.2,28,41,34.12,4.104,3800,4,2.8,0.9,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-01 16:02:26,东经,118.5216800,北纬,37.9632900,0,43,51,42,4.146,3466,4,3.8,0.9,C,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-01 12:02:45,东经,118.5217400,北纬,37.9647800,2.3,55,33,39.5,3.972,3359,5,1.5,0.9,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-01 10:02:30,东经,118.5214200,北纬,37.9649000,2.5,80,4,35.37,3.924,3952,6,1.1,0.9,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-05-01 04:02:55,东经,118.5208700,北纬,37.9641400,0,289,7,30.87,3.957,1848,5,1.2,0.9,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-04-29 20:02:49,东经,119.2367400,北纬,34.8025000,0,206,0,31.68,4.173,2301,4,1.8,0.9,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-04-29 18:01:25,东经,119.2368200,北纬,34.8048700,0,336,24,31.17,4.203,3424,6,1,0.9,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-04-29 16:02:39,东经,119.2448800,北纬,34.8020200,0,10,100,40.01,4.185,3545,6,1.3,0.8,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-04-29 14:01:09,东经,119.2459300,北纬,34.7949100,3.1,199,131,39.68,4.182,85,6,1.1,0.9,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-04-29 12:00:43,东经,119.2450800,北纬,34.7917900,0,147,26,41.16,4.128,815,6,1.3,0.8,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-04-29 10:00:40,东经,119.2360800,北纬,34.7982300,0,0,26,35.61,4.083,1901,6,1.3,0.9,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-04-29 08:01:51,东经,119.2393300,北纬,34.8064100,0,23,43,30.21,4.053,1472,10,0.8,0.7,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-04-29 04:00:51,东经,119.2429100,北纬,34.8019800,0,312,23,28,4.101,2085,5,1.6,0.8,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-04-29 02:00:51,东经,119.2434200,北纬,34.8022300,0,153,35,30.11,4.125,3967,6,1.2,0.8,A,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-04-29 00:01:32,东经,119.2445400,北纬,34.7945600,0,280,14,30.86,4.14,2201,5,2.6,0.8,B,可用
H77F·I09·N056·190614_210307丢失,039266281,2020-04-28 22:00:37,东经,119.2384500,北纬,34.7935600,1.6,81,33,31.37,4.182,1576,5,1.4,0.9,A,可用
